title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Great flight and service but a major glitch at checkin,Kigali,Amsterdam,International,"When I went to check in the agent could not do it and sent me to their supervisor.  My flight was a KLM/Kenyan code share which had a flight number change.  It took the supervisor about 2 hours of telephone calls and computer work to issue a boarding pass.  There appeared to be no question about my reservation or seat allocation just a computer glitch.

Once on board, the seats, service and food were amazing. Extremely comfortable seats/beds and great service. They even had a cappuccino machine on board!

Would travel with Kenyan Air again in a flash.",July 2017,"August 29, 2017",4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0
My best flight ever,New York City,Manila,International,"This was absolutely the best flight I have taken to date. The plane (A380) was fabulous, the leg room was outstanding even with seat in front of me reclined, the food was excellent (Korean meals) and over all a total ""10"". I'd recommend the airline to everyone.",November 2016,"August 29, 2017",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Flight Frankfurt to Incheon... the usual standard... as always,Frankfurt,Seoul,International,"After flying more then 55 times Frankfurt-Incheon v.v. only with this Airline, i was disappointed at the check-in in Frankfurt to be put in a 4 seat row at the almost total end of the economy class (Row 62).
Knowing well that isle seat is generally preferred (we are not allowed to travel Business or Prestige Class, unless free-of-charge upgrade, due to company policy). No flexibility was shown after request to change to another row or isle seat at time of check-in. (Means in my opinion the holiday traveller is prioirised above freguent business  traveller). Don't get me wrong, I normally am very satisfied with this Airline and Service (enough leg space and good food choice, even in economy class) but this should have been done better.
Lately i registered during the last 7-8 flights a higher frequency of turbulences during the flight. If this is due to weather conditions?!? For the rest the in-flight Crew was friendly as always, the service was okay, we had a delay at departure but the delay was well covered by choosing the right air stream to catch up some time by the pilots. Will fly again this Airline and flight and hopefully it will be a better review then it is now.",July 2017,"August 29, 2017",4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0
One of the best airline they pacific,Mumbai,Los Angeles,International,"I wd highly recommend this airline to reach west coast Us as the flying hours are very well divided between two flights. Flight timings are better than Airline flying over Europe.

Mumbai to Seoul takes approximately 71/2 hours and connection from Seoul is within 1 1/2 hours and Seoul to Los Angeles is approx 12 hours hence, joueney is more or less divided well between two flights and departure and arrival timings both ways are very good.",August 2017,"August 29, 2017",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0
"Great, attentive service. Food selection and in-flight entertainment was great too",Singapore,Seoul,North Asia,"I've taken Korean Air twice as they are one of three airlines flying direct to Seoul. Seats are comfy/nice. Food selection is also good - I've tried both their international and Korean choices and both were nice. In-flight entertainment was fine too. But what really keeps me coming back to this Airline is its great in-flight service. I'm sure you've been on flights with other airlines where it can be hard to get a steward/stewardess's attention. Not so here. Any requests are also dealt with swiftly and with a pleasant attitude. Their tickets can be a little on the pricier side sometimes (depending on when you go), but there are always promotions you can take advantage of.",April 2017,"August 29, 2017",4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0
Lomng Haul to NZ,London,Auckland,International,"Excellent service, flown with many different airlines but this experience surpassed all others. Excellent cuisine, calling it food, is not an accurate description.",December 2016,"August 29, 2017",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Brilliant Service,London,Sydney,International,"Treated like royalty, excellent cabin and food nothing was to much trouble. MY only slight complaint is that at 187 cm tall the bed, when flat was a couple of cm's shorter than I needed to stretch right out.",January 2017,"August 29, 2017",5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Very pleasant return flight London - Seoul - London on A380,London,Seoul,International,"Simply an excellent flight, decent food, good wines, opportunity to work and to sleep. Reasonable movie selection.",August 2017,"August 29, 2017",5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0
Pleasant and friendly Crew,Manila,Los Angeles,International,"had a very comfortable trip; crew was pleasant and friendly, a good selection for meals; with the 6 hour layover in Incheon, I was able to take a FREE one hour city tour",June 2017,"August 29, 2017",5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
i advice u to fly by Korean,Shanghai,Jeddah,International,"the airlines was average  , i like the airport . the crow so nice  , the biggest issue is food service uhhhg u cant  eat they just serve nut and noodles NO halal food for muslim  i reached to jeddah die of hunger",September 2016,"August 29, 2017",3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0
Korean Air Lines  has Excellent Service.,Sydney,Seoul,International,"We  flew with Korean Air Lines for the first time to visit our son who is working in South Korea and have nothing but praise for this airline. The seating arrangement is a bonus-  2-4-2 and we booked our seats with our travel agent prior to flying, at no cost. The plane departed and landed on time, the seats were comfortable and the service impeccable. We are both on special diets and booked our meals before flying. The meals were delicious and plentiful. Korean Air Lines staff were at all times friendly, hospitable and approachable. The plane was at all times spotlessly clean, including the toilets. I would recommend travelling by this airline any time.",August 2017,"August 29, 2017",5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0
US Trip,Manila,Seattle,International,"It's my 3rd time to ride with Korean Air, all for trips to the US. As always, they were accommodating and friendly. Food was great. Our seats were perfect. Flight was smooth. Will definitely ride with them again next year.",March 2017,"August 28, 2017",5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
memorable flight food!,Sydney,Seoul,International,"the flight was around 10hours from sydney to Incheon and i slept through most of it, in other words for me, the space was big enough and comfortable enough to sleep like a baby, i'm quite tall too and there was still plenty of leg space. what i loved most though was the food, for flight food it was great really. never thought airplane bimbimbap could taste that good. 
the deck arrangement was 2-4-2, the only problem i had was the space to get out was sometimes pretty uncomfortable as i was sitting smack bang in the middle on the return trip as a single traveler. otherwise the experience was great!",September 2016,"August 28, 2017",5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0
relaxing,Brisbane,London,International,"departure time from Brisbane 8.25am most suitable followed by a day flight arriving Seoul  (Incheon) 1735 pm, 10 HR Flight then by coach to 5 star hotel overnight, great meals ,huge room. 11. AM coach to Incheon airport for a 12hr flight arriving Heathrow at the respectable time of 5.25pm,another day flight and arrived totally refreshed.Hotel at Incheon  inclusive of the Cheapest return fare I could find.;$1260 Return London to Brisbane  Australia. There is no overnight stopover on return Flight but this doesn't matter as I am returning home. Excellent flight both ways at the best price. this my second time I have flown KOREAN AIR to the U.K.  Will do it again .",July 2017,"August 28, 2017",4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0
"Nice plane, friendly attendents",Denpasar,Seoul,North Asia,Nice new aircraft. Comfortable seating and layout. Didn't eat anything as it was an overnight flight. So I am unsure about food quality.,August 2017,"August 28, 2017",4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,
Nothing too much trouble,Sydney,Tashkent,International,The service on board was fantastic.  The fare included an overnight stay with dinner and breakfast.  On a previous flight we had an afternoon departure so had a beautiful lunch included.,September 2016,"August 28, 2017",4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,
Superb service,Manila,New York City,International,"Overall, it was a very great experience with Korean Air. Check-in and boarding was a breeze and in-flight service was great. Crew were courteous and polite as expected from Korean culture. In-flight entertaiment has many choices, from movies, TV shows and music. Food was good, I liked how there's a variety in food choices, just in case a passenger wouldn't like to eat Korean food. We travelled with my mother who is handicapped and didn't experience any problem. Will definitely fly Korean Air again if given the chance.",June 2017,"August 28, 2017",5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
