title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Swiss perfection,Johannesburg,Prague,International,"What a pleasure to fly on Swiss International airlines . Polished , efficient staff, new aircraft made the journey seamless and pleasurable.",December 2017,"January 17, 2018",5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0
Quality Starts with Timely Response to a Customer,New York City,Nairobi,International,"At the airport when I got to the check-in counter, I was told that the flight had left-this was 40 min prior.  On questioning this it was claimed that the passengers had boarded-typically it is 20 min before.  Then I was referred to the re-booking queue.  At that point I was a no show.  I was not going to be able to make it through security, etc. 

There were five other people referred to this line after me that were supposed to be the on the same flight to Zurich-I spoke with them.  It follows if I was a no show anyone that got to the check-in counter after me for the same flight had the same status-no show.  As I stood there waiting for a manager that I was told over an hour later would not be coming, the other people were reissued tickets, no re-booking fees or penalties.  I needed to pay re-booking fees and penalties equivalent to the price of the ticket.  The next day these fees were over $800.  An observation, they had checked in online and were not minorities.

The response from Zurich customer service, be patient quality is important to them.  That was seven days ago.....  Quality starts with timely response to a customer delayed for 10 days that had to get another ticket, staff were quite rude.  I was at the airport for 5 hours and I thought a resolution was reached.  In that time other unpleasant observations were made.",January 2018,"January 17, 2018",1.0,,,,1.0,,,1.0,
Relaxing,Boston,Zurich,International,"Nice seats, plenty of room for personal items. I enjoyed my bed very much. Nice selection of food and drink.",December 2017,"January 17, 2018",5.0,5.0,5.0,3.0,5.0,,5.0,5.0,4.0
"Good service, leg room limited though",Marrakech,Canton of Geneva,International,"Swiss uses the new bombardier CS 300 airliner. The positives are: good service, very polite and friendly staff, clean cabin. Good champagne and wines. Nice chocolate service !
For the rest: leg room is very tight in business class. The D seat in front sticks out and at the boarding and service times, it is pretty uncomfortable to sit there. The tight galley for the crew is also visible as they seem to struggle with the tight space around them. The bathroom was clean but the wash basin is very badly designed - when you wash the water inevitably spills out onto the floor. 
Boarding was poor - aircraft was late and we were left standing out in a queue for sometime before boarding started. No effort was made to board families or children first. There was a back door available for boarding and I do not know if that was used as it seemed every passenger came through the front door - hence the uncomfortableness in the front business class seats. Best to board the business class later when everyone has settled in. 
Food - no choice of meals. It was good but there was only a meat-potatoes meal available. 
As usual in Geneva airport, you wait hours for your baggage.",January 2018,"January 17, 2018",4.0,1.0,2.0,1.0,5.0,3.0,5.0,1.0,5.0
Lost my Luggage,London,Canton of Geneva,Europe,"Whilst getting there I had no trouble with my luggage. But whilst coming back I had done some shopping for Christmas and had a few expensive items in the bag. So coming back from Swizterland they lost that bag of mine. I waited and waited for it to turn up, checked each and every single abandoned bags in re-claim baggages and went to report it missing. I was told after filling out the necessary forms that someone should get into contact with me within 5 days or earlier if they find my bag! Of course they did not.. So the next thing I had to do was fill in yet another form regarding the missing items. Within days of filling the form in I got a text message saying they have found my bag and will be deliverying it soon.. They had to rather then fork out. It only costs them around £100 to have my bag delivered then pay up. Really made me laugh. But I still gave them Average as I had no trouble flying in and out it was a plesant flight just that they lost my bag and it was during christmas time and all the gifts were in there. So that was the painful part!",December 2017,"January 17, 2018",3.0,3.0,4.0,,4.0,5.0,3.0,3.0,3.0
One bad experience offsets previous average experiences,Vienna,Brussels,Europe,"The weather might be really bad, or the Swiss Airport might be really unprepared for the cancelled flight chaos caused by bad weather But the airline could have helped probably by arranging its customers to the next available flights with a staff or a temporary signboard directing customers to go to certain gates, instead of asking customers to line in an disorganized queue that's mixed with long-haul and short distanced flight customers. With more than 500 customers, but with only 5 counters handling flight change arrangements, and each counter spent 1 hour on one long haul flight customer. I find this to be annoyingly unacceptable. I spent 8 hours standing in the queue, got my turn to the counter and arranged the last flight of the day to Brussels 30 minutes before the flight. It sounded almost fortunate in the unfortunate day caused by weather and human. However my luggage was not on the same plane. Only got my luggage received at where I stayed 20 hours later.",January 2018,"January 17, 2018",2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0
1 of the besr,Manchester,Singapore,International,Excellent customer service throughout Nothing was to much trouble We have flown with some of the so called big names but they out shone them hands down,January 2018,"January 16, 2018",5.0,,,,,,,,
Best Airline in the World!,Shanghai,Zurich,International,"Swiss Airlines is the best airline I have ever flown with.  The service is outstanding, the food and beverages were flowing throughout the whole flight!  The planes are very clean.  Will definitely be flying with Swiss Air whenever I can and I highly recommend them to everyone.  Thank you for a wonderful flight.",January 2018,"January 16, 2018",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Long Haul to India,London,New Delhi,International,Well maintained planes with good seats and excellent food service. This is not Emirates but its certainly close with plenty of space and good staff. A good positive experience but their dynamic pricing and trying to charge extra ( like seat preference) is an irritant,January 2018,"January 16, 2018",4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0
"Very good, comfortable, flying assistant very nice",Zurich,Stockholm,Europe,"Very good airline company, plane was on time, flight was comfortable and enjoyable. My son got some sweets at our arrival on the plane that the airline assistant called ""vitamins"", that made us smile and was certainly a nice way to make us welcome and feel relaxed.",January 2018,"January 16, 2018",5.0,4.0,4.0,,5.0,4.0,5.0,5.0,3.0
Very friendly staff and new plane,Zurich,Hong Kong,International,"The staff was so very friendly on the plane, which I must say is not always the case with Swiss, I've also had very grumpy stewards and stewardesses before. On top of it the plane was brand new and it all felt very good. The food is ok, neither great nor bad. Time wise, all on time so that's another bonus point.",January 2018,"January 16, 2018",4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0
Just OK,San Francisco,Athens,International,"The food and service were both very good, however the seats were less than good.  We were right next to the bathroom, so we were bothered by the constant coming and going of fliers.  It was also quite warm which mad things less than comfortable.",December 2017,"January 15, 2018",3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0
